103634|9565622|0.21956617761410807|1
103634|26793286|0.21880746910678564|2
103634|35688479|0.20888758601625879|3
103634|34134581|0.20452537180082475|4
103634|35688482|0.20130271708952133|5
103634|34533867|0.19890084512569978|6
103634|35356655|0.1941745325418327|7
103634|34959929|0.19396010229256647|8
103634|34959925|0.1929060893235703|9
103634|35688480|0.19200221536613934|10
103634|35356651|0.18613943516791198|11
103634|9363548|0.18481404234250923|12
103634|34533873|0.18471663114832618|13
103634|35695024|0.182744258525378|14
103634|33995116|0.18213394068735514|15
103634|34533869|0.18137420344264799|16
103634|35356653|0.18004470392905317|17
103634|35688478|0.17805001279956287|18
103634|31431157|0.17709373861154895|19
103634|34959926|0.17677547955094222|20
103634|35688474|0.17632509054648096|21
103634|33995149|0.17536483422326665|22
103634|34134580|0.17457503708359115|23
103634|26242076|0.17390340341672125|24
103634|1330773|0.17375021466283908|25
103634|655|0.17299282764953006|26
103634|51449|0.17156332772787122|27
103634|66|0.17151684012192883|28
103634|17150|0.1710362244989865|29
103634|915|0.1693958026034011|30
103634|962|0.16904974001295386|31
103634|1428318|0.16849820784316663|32
103634|16800|0.16795811747618472|33
103634|270|0.1664026740428285|34
103634|15796684|0.1662346692158911|35
103634|1381|0.16523392327225586|36
103634|18450|0.1642755161054804|37
103634|1344647|0.1638456154979843|38
103634|9497245|0.16371909724928602|39
103634|28611305|0.16318488499702719|40
103634|352|0.16314776666034544|41
103634|35758709|0.1621058049662906|42
103634|26764532|0.1620257049339057|43
103634|31018845|0.16201363808643213|44
103634|287|0.16144581130533597|45
103634|78|0.16113385289439278|46
103634|1463637|0.16111261712127536|47
103634|100|0.1606789456074453|48
103634|397|0.15977551076502994|49
103634|9247611|0.15961998733394028|50
103634|1071|0.15949135417457966|51
103634|449619|0.15923854073334248|52
103634|9377979|0.15896969030149424|53
103634|33|0.15891686639858024|54
103634|9567322|0.15853240150779754|55
103634|40|0.15735374290815843|56
103634|1472380|0.15651865904699475|57
103634|58893|0.15608052020389937|58
103634|646749|0.1558554806056649|59
103634|9563260|0.15567076554889442|60
103634|627066|0.15539580622829022|61
103634|9247979|0.15437875953932914|62
103634|9519268|0.15373333381676116|63
103634|16580|0.15373165946919057|64
103634|9690088|0.15338722091801885|65
103634|9658360|0.1531644051664169|66
103634|9534558|0.15282692432504258|67
103634|29737699|0.15271344575771947|68
103634|9387258|0.1519574701545384|69
103634|1462233|0.15191236464179364|70
103634|27696032|0.15131606476277598|71
103634|27951910|0.15088627721018819|72
103634|7770215|0.15076111866535988|73
103634|9412444|0.15049724725947666|74
103634|9588224|0.1502219224414923|75
103634|9459940|0.15006917149864632|76
103634|9465898|0.15004549438228063|77
103634|9686469|0.150003627168792|78
103634|1228779|0.1499921454516364|79
103634|1301517|0.1499396979994671|80
103634|9335448|0.1497273486934173|81
103634|31950739|0.1497135694517795|82
103634|9302146|0.14953416977790493|83
103634|9486031|0.1494376506785407|84
103634|26708811|0.14932198227847127|85
103634|28942112|0.14890126074874452|86
103634|29252924|0.14876103309906702|87
103634|9588919|0.14865149611113276|88
103634|9633012|0.14843317044584414|89
103634|9634947|0.14840022476616646|90
103634|30707476|0.14792683671712026|91
103634|9675051|0.147903247751851|92
103634|9519671|0.14787745577431918|93
103634|9695791|0.14774327653963923|94
103634|33890277|0.14737287923497316|95
103634|28130051|0.14729005482656032|96
103634|9639525|0.14710151107779412|97
103634|9679600|0.1470800570995671|98
103634|26841043|0.1465183896919985|99
103634|1460562|0.1462824313066918|100
103634|9643317|0.14608922510533195|101
103634|9654492|0.14604125670098606|102
103634|26824386|0.14437178614121218|103
103634|9330389|0.14423754271311076|104
103634|9472296|0.14119593306129416|105
10436|1271568|0.30030615298698543|1
10436|9355804|0.2605945466829277|2
10436|9562491|0.23325905343133513|3
10436|1414180|0.23269331752340303|4
10436|1480749|0.2316359696689545|5
10436|1623897|0.23136006102506945|6
10436|9360534|0.22395518515425178|7
10436|1378685|0.2218966746512096|8
10436|1404220|0.2207237985477338|9
10436|14557|0.2205522978746437|10
10436|9361770|0.21995664435651308|11
10436|9717853|0.21752439512467012|12
10436|1228832|0.21561929200333924|13
10436|9340412|0.21559524679009598|14
10436|1345591|0.21532226951656502|15
10436|9502498|0.21498179847308424|16
10436|9640671|0.21493946330476765|17
10436|4457445|0.2146463616314567|18
10436|9351470|0.21454899626314286|19
10436|10812|0.21438892293779507|20
10436|1426833|0.2143265270343415|21
10436|30871645|0.2142638233277694|22
10436|27416034|0.21420689092869627|23
10436|9580626|0.21399987547957586|24
10436|5063045|0.2139009959398101|25
10436|34483752|0.21390072379338126|26
10436|9398407|0.21389026564567917|27
10436|450258|0.21387005388060282|28
10436|9343234|0.21385722804803098|29
10436|9477795|0.21384203029817325|30
10436|9279952|0.2137403441564059|31
10436|9444438|0.2136606718730936|32
10436|607539|0.21349364523423214|33
10436|1427624|0.2134650769684082|34
10436|9334968|0.2134239884869764|35
10436|9372568|0.21340486234334935|36
10436|1380624|0.2133809529867769|37
10436|9253758|0.2130730073220396|38
10436|1433004|0.21299337856682454|39
10436|9307347|0.2128692889901098|40
10436|9381822|0.2128478193765837|41
10436|9340624|0.2127006932652043|42
10436|46711|0.21269011584653258|43
10436|1409246|0.21257503974816241|44
10436|9396234|0.21250929816095437|45
