638405|9398407|0.21389026564567917|27
638405|450258|0.21387005388060282|28
638405|9343234|0.21385722804803098|29
638405|9477795|0.21384203029817325|30
638405|9279952|0.2137403441564059|31
638405|9444438|0.2136606718730936|32
9294439|607539|0.21349364523423214|33
9294439|1427624|0.2134650769684082|34
9294439|9334968|0.2134239884869764|35
9294439|9372568|0.21340486234334935|36
9294439|1380624|0.2133809529867769|37
9294439|9253758|0.2130730073220396|38
9294439|1433004|0.21299337856682454|39
9294439|9307347|0.2128692889901098|40
9294439|9381822|0.2128478193765837|41
